"time","year","month","clave","delegacion","edos","cveEdo","valor","INPC","INPC_ms","valor_def"
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","OAXACA.5","Oaxaca","20",216.27,81.8243283851193,0.612086447476599,353.332443303718
2013-08-01,"2013/Aug","Aug","Salario diario hombres","PUEBLA.4","Puebla","21",279.27,81.8243283851193,0.612086447476599,456.25908097022
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","PUEBLA.5","Puebla","21",221.84,81.8243283851193,0.612086447476599,362.43246507836
2013-08-01,"2013/Aug","Aug","Salario diario hombres","QUERÉTARO.4","Querétaro","22",332.48,81.8243283851193,0.612086447476599,543.191245894578
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","QUERÉTARO.5","Querétaro","22",273,81.8243283851193,0.612086447476599,446.015429888173
2013-08-01,"2013/Aug","Aug","Salario diario hombres","QUINTANA.ROO.4","Quintana Roo","23",222.91,81.8243283851193,0.612086447476599,364.180584162537
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","QUINTANA.ROO.5","Quintana Roo","23",214.43,81.8243283851193,0.612086447476599,350.326331981395
2013-08-01,"2013/Aug","Aug","Salario diario hombres","SAN.LUIS.POTOSÍ.4","San Luis Potosí","24",276.31,81.8243283851193,0.612086447476599,451.423162756048
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","SAN.LUIS.POTOSÍ.5","San Luis Potosí","24",236.44,81.8243283851193,0.612086447476599,386.285304918533
2013-08-01,"2013/Aug","Aug","Salario diario hombres","SINALOA.4","Sinaloa","25",221.3,81.8243283851193,0.612086447476599,361.550236755504
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","SINALOA.5","Sinaloa","25",194.04,81.8243283851193,0.612086447476599,317.014044012824
2013-08-01,"2013/Aug","Aug","Salario diario hombres","SONORA.4","Sonora","26",264.22,81.8243283851193,0.612086447476599,431.671050861
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","SONORA.5","Sonora","26",204.76,81.8243283851193,0.612086447476599,334.527909977664
2013-08-01,"2013/Aug","Aug","Salario diario hombres","TABASCO.4","Tabasco","27",260.32,81.8243283851193,0.612086447476599,425.299401862598
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","TABASCO.5","Tabasco","27",227.2,81.8243283851193,0.612086447476599,371.18939806078
2013-08-01,"2013/Aug","Aug","Salario diario hombres","TAMAULIPAS.4","Tamaulipas","28",280.01,81.8243283851193,0.612086447476599,457.468060523763
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","TAMAULIPAS.5","Tamaulipas","28",223.83,81.8243283851193,0.612086447476599,365.683639823699
2013-08-01,"2013/Aug","Aug","Salario diario hombres","TLAXCALA.4","Tlaxcala","29",254.06,81.8243283851193,0.612086447476599,415.072088342085
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","TLAXCALA.5","Tlaxcala","29",202.95,81.8243283851193,0.612086447476599,331.570811339944
2013-08-01,"2013/Aug","Aug","Salario diario hombres","VERACRUZ.NORTE.4","Veracruz","30",319.1,81.8243283851193,0.612086447476599,521.331588561597
2013-08-01,"2013/Aug","Aug","Salario diario hombres","VERACRUZ.SUR.4","Veracruz","30",261.17,81.8243283851193,0.612086447476599,426.688094593019
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","VERACRUZ.NORTE.5","Veracruz","30",314.25,81.8243283851193,0.612086447476599,513.40787121743
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","VERACRUZ.SUR.5","Veracruz","30",212.25,81.8243283851193,0.612086447476599,346.764743566904
2013-08-01,"2013/Aug","Aug","Salario diario hombres","YUCATÁN.4","Yucatán","31",245.96,81.8243283851193,0.612086447476599,401.838663499249
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","YUCATÁN.5","Yucatán","31",239.92,81.8243283851193,0.612086447476599,391.970776332492
2013-08-01,"2013/Aug","Aug","Salario diario hombres","ZACATECAS.4","Zacatecas","32",271.96,81.8243283851193,0.612086447476599,444.316323488599
2013-08-01,"2013/Aug","Aug","Salario diario mujeres","ZACATECAS.5","Zacatecas","32",221.45,81.8243283851193,0.612086447476599,361.79530017852
2013-09-01,"2013/Sep","Sep","Salario diario hombres","AGUASCALIENTES.4","Aguascalientes","1",263.58,82.1323396838752,0.614390524336856,429.01052272005
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","AGUASCALIENTES.5","Aguascalientes","1",219.83,82.1323396838752,0.614390524336856,357.801742201793
2013-09-01,"2013/Sep","Sep","Salario diario hombres","BAJA.CALIFORNIA.4","Baja California","2",287.84,82.1323396838752,0.614390524336856,468.496808785717
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","BAJA.CALIFORNIA.5","Baja California","2",234.51,82.1323396838752,0.614390524336856,381.695339870548
2013-09-01,"2013/Sep","Sep","Salario diario hombres","BAJA.CALIFORNIA.SUR.4","Baja California Sur","3",267.77,82.1323396838752,0.614390524336856,435.830289357113
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","BAJA.CALIFORNIA.SUR.5","Baja California Sur","3",237.94,82.1323396838752,0.614390524336856,387.278108263179
2013-09-01,"2013/Sep","Sep","Salario diario hombres","CAMPECHE.4","Campeche","4",358.88,82.1323396838752,0.614390524336856,584.123592054676
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","CAMPECHE.5","Campeche","4",266.47,82.1323396838752,0.614390524336856,433.714371307427
2013-09-01,"2013/Sep","Sep","Salario diario hombres","CDMX.SUR.4","CDMX","9",348.87,82.1323396838752,0.614390524336856,567.831023072099
2013-09-01,"2013/Sep","Sep","Salario diario hombres","CDMX.NORTE.3","CDMX","9",412.65,82.1323396838752,0.614390524336856,671.6412178482
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","CDMX.NORTE.4","CDMX","9",363.47,82.1323396838752,0.614390524336856,591.594410399334
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","CDMX.SUR.5","CDMX","9",323.42,82.1323396838752,0.614390524336856,526.407858176336
2013-09-01,"2013/Sep","Sep","Salario diario hombres","CHIAPAS.4","Chiapas","7",244.39,82.1323396838752,0.614390524336856,397.776317048156
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","CHIAPAS.5","Chiapas","7",226.76,82.1323396838752,0.614390524336856,369.081213035885
2013-09-01,"2013/Sep","Sep","Salario diario hombres","CHIHUAHUA.4","Chihuahua","8",275,82.1323396838752,0.614390524336856,447.598048971901
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","CHIHUAHUA.5","Chihuahua","8",211.99,82.1323396838752,0.614390524336856,345.041128732921
2013-09-01,"2013/Sep","Sep","Salario diario hombres","COAHUILA.4","Coahuila","5",287.78,82.1323396838752,0.614390524336856,468.399151029577
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","COAHUILA.5","Coahuila","5",223.15,82.1323396838752,0.614390524336856,363.205471374836
2013-09-01,"2013/Sep","Sep","Salario diario hombres","COLIMA.4","Colima","6",260.3,82.1323396838752,0.614390524336856,423.671898717767
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","COLIMA.5","Colima","6",213.28,82.1323396838752,0.614390524336856,347.140770489917
2013-09-01,"2013/Sep","Sep","Salario diario hombres","DURANGO.4","Durango","10",228.79,82.1323396838752,0.614390524336856,372.385300451932
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","DURANGO.5","Durango","10",192.56,82.1323396838752,0.614390524336856,313.41629203647
2013-09-01,"2013/Sep","Sep","Salario diario hombres","MÉXICO.ORIENTE.4","Estado de México","15",284.87,82.1323396838752,0.614390524336856,463.66274985682
2013-09-01,"2013/Sep","Sep","Salario diario hombres","MÉXICO.PONIENTE.4","Estado de México","15",296.53,82.1323396838752,0.614390524336856,482.640907133229
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","MÉXICO.ORIENTE.5","Estado de México","15",226.3,82.1323396838752,0.614390524336856,368.33250357215
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","MÉXICO.PONIENTE.5","Estado de México","15",251.03,82.1323396838752,0.614390524336856,408.583775394241
2013-09-01,"2013/Sep","Sep","Salario diario hombres","GUANAJUATO.4","Guanajuato","11",241.99,82.1323396838752,0.614390524336856,393.870006802583
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","GUANAJUATO.5","Guanajuato","11",200.11,82.1323396838752,0.614390524336856,325.704893017335
2013-09-01,"2013/Sep","Sep","Salario diario hombres","GUERRERO.4","Guerrero","12",250.76,82.1323396838752,0.614390524336856,408.144315491614
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","GUERRERO.5","Guerrero","12",217.37,82.1323396838752,0.614390524336856,353.797774200081
2013-09-01,"2013/Sep","Sep","Salario diario hombres","HIDALGO.4","Hidalgo","13",257.86,82.1323396838752,0.614390524336856,419.700483301434
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","HIDALGO.5","Hidalgo","13",211.65,82.1323396838752,0.614390524336856,344.487734781465
2013-09-01,"2013/Sep","Sep","Salario diario hombres","JALISCO.4","Jalisco","14",290.54,82.1323396838752,0.614390524336856,472.891407811986
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","JALISCO.5","Jalisco","14",270.68,82.1323396838752,0.614390524336856,440.56669052987
2013-09-01,"2013/Sep","Sep","Salario diario hombres","MICHOACÁN.4","Michoacán","16",260.68,82.1323396838752,0.614390524336856,424.290397839983
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","MICHOACÁN.5","Michoacán","16",219.18,82.1323396838752,0.614390524336856,356.74378317695
2013-09-01,"2013/Sep","Sep","Salario diario hombres","MORELOS.4","Morelos","17",293.57,82.1323396838752,0.614390524336856,477.823124497022
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","MORELOS.5","Morelos","17",248.79,82.1323396838752,0.614390524336856,404.937885831707
2013-09-01,"2013/Sep","Sep","Salario diario hombres","Nacional","NACIONAL","33",294.68,82.1323396838752,0.614390524336856,479.6297929856
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","Nacional","NACIONAL","33",256.33,82.1323396838752,0.614390524336856,417.210210519882
2013-09-01,"2013/Sep","Sep","Salario diario hombres","NAYARIT.4","Nayarit","18",228.69,82.1323396838752,0.614390524336856,372.222537525033
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","NAYARIT.5","Nayarit","18",209.75,82.1323396838752,0.614390524336856,341.395239170387
2013-09-01,"2013/Sep","Sep","Salario diario hombres","NUEVO.LEÓN.4","Nuevo León","19",323.64,82.1323396838752,0.614390524336856,526.765936615513
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","NUEVO.LEÓN.5","Nuevo León","19",279.14,82.1323396838752,0.614390524336856,454.336434145515
2013-09-01,"2013/Sep","Sep","Salario diario hombres","OAXACA.4","Oaxaca","20",241.21,82.1323396838752,0.614390524336856,392.600455972772
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","OAXACA.5","Oaxaca","20",215.07,82.1323396838752,0.614390524336856,350.054226881407
2013-09-01,"2013/Sep","Sep","Salario diario hombres","PUEBLA.4","Puebla","21",273.46,82.1323396838752,0.614390524336856,445.091499897659
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","PUEBLA.5","Puebla","21",218.88,82.1323396838752,0.614390524336856,356.255494396254
2013-09-01,"2013/Sep","Sep","Salario diario hombres","QUERÉTARO.4","Querétaro","22",329.37,82.1323396838752,0.614390524336856,536.092252326819
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","QUERÉTARO.5","Querétaro","22",272.44,82.1323396838752,0.614390524336856,443.43131804329
2013-09-01,"2013/Sep","Sep","Salario diario hombres","QUINTANA.ROO.4","Quintana Roo","23",219.63,82.1323396838752,0.614390524336856,357.476216347995
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","QUINTANA.ROO.5","Quintana Roo","23",211.69,82.1323396838752,0.614390524336856,344.552839952225
2013-09-01,"2013/Sep","Sep","Salario diario hombres","SAN.LUIS.POTOSÍ.4","San Luis Potosí","24",273.84,82.1323396838752,0.614390524336856,445.709999019874
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","SAN.LUIS.POTOSÍ.5","San Luis Potosí","24",235.93,82.1323396838752,0.614390524336856,384.006573432512
2013-09-01,"2013/Sep","Sep","Salario diario hombres","SINALOA.4","Sinaloa","25",217.97,82.1323396838752,0.614390524336856,354.774351761474
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","SINALOA.5","Sinaloa","25",191.21,82.1323396838752,0.614390524336856,311.218992523335
2013-09-01,"2013/Sep","Sep","Salario diario hombres","SONORA.4","Sonora","26",258.15,82.1323396838752,0.614390524336856,420.172495789441
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","SONORA.5","Sonora","26",200.7,82.1323396838752,0.614390524336856,326.665194286039
2013-09-01,"2013/Sep","Sep","Salario diario hombres","TABASCO.4","Tabasco","27",257.45,82.1323396838752,0.614390524336856,419.033155301149
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","TABASCO.5","Tabasco","27",225.21,82.1323396838752,0.614390524336856,366.558387668952
2013-09-01,"2013/Sep","Sep","Salario diario hombres","TAMAULIPAS.4","Tamaulipas","28",278.87,82.1323396838752,0.614390524336856,453.896974242888
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","TAMAULIPAS.5","Tamaulipas","28",223.38,82.1323396838752,0.614390524336856,363.579826106703
2013-09-01,"2013/Sep","Sep","Salario diario hombres","TLAXCALA.4","Tlaxcala","29",246.19,82.1323396838752,0.614390524336856,400.706049732336
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","TLAXCALA.5","Tlaxcala","29",197.61,82.1323396838752,0.614390524336856,321.635819844863
2013-09-01,"2013/Sep","Sep","Salario diario hombres","VERACRUZ.NORTE.4","Veracruz","30",309.6,82.1323396838752,0.614390524336856,503.914021678911
2013-09-01,"2013/Sep","Sep","Salario diario hombres","VERACRUZ.SUR.4","Veracruz","30",255.13,82.1323396838752,0.614390524336856,415.257055397095
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","VERACRUZ.NORTE.5","Veracruz","30",289.57,82.1323396838752,0.614390524336856,471.312607421067
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","VERACRUZ.SUR.5","Veracruz","30",209.14,82.1323396838752,0.614390524336856,340.402385316303
2013-09-01,"2013/Sep","Sep","Salario diario hombres","YUCATÁN.4","Yucatán","31",242.86,82.1323396838752,0.614390524336856,395.286044266603
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","YUCATÁN.5","Yucatán","31",239.57,82.1323396838752,0.614390524336856,389.93114397163
2013-09-01,"2013/Sep","Sep","Salario diario hombres","ZACATECAS.4","Zacatecas","32",256.4,82.1323396838752,0.614390524336856,417.324144568711
2013-09-01,"2013/Sep","Sep","Salario diario mujeres","ZACATECAS.5","Zacatecas","32",218.71,82.1323396838752,0.614390524336856,355.978797420526
2013-10-01,"2013/Oct","Oct","Salario diario hombres","AGUASCALIENTES.4","Aguascalientes","1",264.02,82.5229881603462,0.61731276815962,427.692433427412
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","AGUASCALIENTES.5","Aguascalientes","1",221.13,82.5229881603462,0.61731276815962,358.213876993424
2013-10-01,"2013/Oct","Oct","Salario diario hombres","BAJA.CALIFORNIA.4","Baja California","2",287.51,82.5229881603462,0.61731276815962,465.744456990816
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","BAJA.CALIFORNIA.5","Baja California","2",234.74,82.5229881603462,0.61731276815962,380.261047734076
2013-10-01,"2013/Oct","Oct","Salario diario hombres","BAJA.CALIFORNIA.SUR.4","Baja California Sur","3",267.3,82.5229881603462,0.61731276815962,433.005785376666
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","BAJA.CALIFORNIA.SUR.5","Baja California Sur","3",237.44,82.5229881603462,0.61731276815962,384.634843545962
2013-10-01,"2013/Oct","Oct","Salario diario hombres","CAMPECHE.4","Campeche","4",360.78,82.5229881603462,0.61731276815962,584.436315930391
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","CAMPECHE.5","Campeche","4",269.18,82.5229881603462,0.61731276815962,436.051243201238
2013-10-01,"2013/Oct","Oct","Salario diario hombres","CDMX.NORTE.3","CDMX","9",410.21,82.5229881603462,0.61731276815962,664.509177775391
2013-10-01,"2013/Oct","Oct","Salario diario hombres","CDMX.SUR.4","CDMX","9",347.21,82.5229881603462,0.61731276815962,562.453942164729
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","CDMX.NORTE.4","CDMX","9",362.75,82.5229881603462,0.61731276815962,587.627566948693
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","CDMX.SUR.5","CDMX","9",322.53,82.5229881603462,0.61731276815962,522.474208595346
2013-10-01,"2013/Oct","Oct","Salario diario hombres","CHIAPAS.4","Chiapas","7",244.36,82.5229881603462,0.61731276815962,395.844720219387
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","CHIAPAS.5","Chiapas","7",227.66,82.5229881603462,0.61731276815962,368.791983160687
2013-10-01,"2013/Oct","Oct","Salario diario hombres","CHIHUAHUA.4","Chihuahua","8",275.05,82.5229881603462,0.61731276815962,445.560199281152
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","CHIHUAHUA.5","Chihuahua","8",211.98,82.5229881603462,0.61731276815962,343.391568964256
2013-10-01,"2013/Oct","Oct","Salario diario hombres","COAHUILA.4","Coahuila","5",286.4,82.5229881603462,0.61731276815962,463.946340934819
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","COAHUILA.5","Coahuila","5",222.42,82.5229881603462,0.61731276815962,360.30357943688
2013-10-01,"2013/Oct","Oct","Salario diario hombres","COLIMA.4","Colima","6",256.26,82.5229881603462,0.61731276815962,415.121820279178
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","COLIMA.5","Colima","6",214.6,82.5229881603462,0.61731276815962,347.63577082616
2013-10-01,"2013/Oct","Oct","Salario diario hombres","DURANGO.4","Durango","10",227.93,82.5229881603462,0.61731276815962,369.229362741876
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","DURANGO.5","Durango","10",193.56,82.5229881603462,0.61731276815962,313.552561980948
2013-10-01,"2013/Oct","Oct","Salario diario hombres","MÉXICO.PONIENTE.4","Estado de México","15",296.56,82.5229881603462,0.61731276815962,480.404772582507
2013-10-01,"2013/Oct","Oct","Salario diario hombres","MÉXICO.ORIENTE.4","Estado de México","15",283.61,82.5229881603462,0.61731276815962,459.426751929204
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","MÉXICO.PONIENTE.5","Estado de México","15",251.3,82.5229881603462,0.61731276815962,407.086995380307
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","MÉXICO.ORIENTE.5","Estado de México","15",226.61,82.5229881603462,0.61731276815962,367.091062567176
2013-10-01,"2013/Oct","Oct","Salario diario hombres","GUANAJUATO.4","Guanajuato","11",241.25,82.5229881603462,0.61731276815962,390.806755413844
2013-10-01,"2013/Oct","Oct","Salario diario mujeres","GUANAJUATO.5","Guanajuato","11",200.53,82.5229881603462,0.61731276815962,324.843434873112
2013-10-01,"2013/Oct","Oct","Salario diario hombres","GUERRERO.4","Guerrero","12",251.55,82.5229881603462,0.61731276815962,407.491976474
